batch_id,img_dir,accuracy,topk,clean_CUDA_time,clean_CUDA_mem,clean_CPU_time,clean_CPU_mem,clean_outliers,clean_GFLOPs,adv_CUDA_time,adv_CUDA_mem,adv_CPU_time,adv_CPU_mem,adv_outliers,adv_GFLOPs
0,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000003.JPEG'],0,0,61.53,972.03515625,715.98,0.000255584716796875,251.0,0.850612992,63.882,1118.99658203125,762.817,0.000255584716796875,2636.0,0.850612992
1,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000004.JPEG'],0,0,60.466,979.201171875,711.373,0.000255584716796875,169.0,0.850612992,64.058,1106.5693359375,759.621,0.000255584716796875,2672.0,0.850612992
2,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000014.JPEG'],0,0,60.606,1006.048828125,712.0,0.000255584716796875,237.0,0.850612992,64.148,1113.685546875,755.605,0.000255584716796875,2457.0,0.850612992
3,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000015.JPEG'],0,0,60.77,1002.185546875,713.295,0.000255584716796875,196.0,0.850612992,64.336,1113.74462890625,766.054,3.814697265625e-06,2592.0,0.850612992
4,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000016.JPEG'],0,0,60.324,998.8603515625,713.367,0.000255584716796875,259.0,0.850612992,64.596,1118.35546875,765.859,0.000255584716796875,2550.0,0.850612992
5,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000018.JPEG'],0,0,60.284,988.69482421875,714.78,0.000255584716796875,243.0,0.850612992,64.414,1103.76513671875,760.688,0.000255584716796875,2795.0,0.850612992
6,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000019.JPEG'],0,0,61.22,998.66943359375,716.926,0.000255584716796875,211.0,0.850612992,64.338,1097.6982421875,781.671,0.000255584716796875,2412.0,0.850612992
7,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000021.JPEG'],0,0,60.732,991.0009765625,714.687,0.000255584716796875,297.0,0.850612992,65.052,1106.9921875,762.937,0.000255584716796875,2830.0,0.850612992
8,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000026.JPEG'],0,0,60.698,985.61376953125,715.858,0.000255584716796875,243.0,0.850612992,64.528,1098.75,760.887,0.000255584716796875,2609.0,0.850612992
9,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000030.JPEG'],0,0,60.904,995.8779296875,718.058,0.000255584716796875,221.0,0.850612992,64.354,1104.93896484375,762.937,0.000255584716796875,2554.0,0.850612992
10,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000033.JPEG'],0,0,61.392,1008.34716796875,720.859,0.000255584716796875,250.0,0.850612992,64.072,1095.78271484375,761.621,0.000255584716796875,2135.0,0.850612992
11,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000034.JPEG'],0,0,60.984,1001.38037109375,719.288,0.000255584716796875,279.0,0.850612992,64.022,1097.14794921875,764.532,0.000255584716796875,2442.0,0.850612992
12,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000036.JPEG'],0,0,60.182,978.79296875,719.34,0.000255584716796875,185.0,0.850612992,64.678,1108.8828125,764.754,3.814697265625e-06,2712.0,0.850612992
13,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000037.JPEG'],0,0,61.048,989.97705078125,720.187,0.000255584716796875,236.0,0.850612992,64.29,1105.544921875,763.358,3.814697265625e-06,2806.0,0.850612992
14,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000038.JPEG'],0,0,60.58,979.3076171875,721.717,0.000255584716796875,210.0,0.850612992,64.046,1106.3525390625,768.392,0.000255584716796875,2715.0,0.850612992
15,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000039.JPEG'],0,0,60.472,996.4560546875,721.816,3.814697265625e-06,228.0,0.850612992,64.304,1096.05517578125,778.689,3.814697265625e-06,2495.0,0.850612992
16,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000047.JPEG'],0,0,61.358,985.83642578125,724.269,0.000255584716796875,219.0,0.850612992,64.306,1099.43310546875,770.234,0.000255584716796875,2684.0,0.850612992
17,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000048.JPEG'],0,0,60.278,986.06787109375,720.428,0.000255584716796875,257.0,0.850612992,64.524,1099.35400390625,771.051,0.000255584716796875,2636.0,0.850612992
18,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000055.JPEG'],0,0,61.176,984.34814453125,722.895,0.000255584716796875,251.0,0.850612992,64.304,1105.80810546875,782.261,0.000255584716796875,2661.0,0.850612992
19,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000056.JPEG'],0,1,60.652,979.99609375,724.777,0.000255584716796875,282.0,0.850612992,65.456,1110.7333984375,771.748,0.000255584716796875,2809.0,0.850612992
20,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000061.JPEG'],0,0,60.344,1010.42724609375,723.109,3.814697265625e-06,243.0,0.850612992,64.466,1110.40673828125,773.16,0.000255584716796875,2627.0,0.850612992
21,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000064.JPEG'],0,0,60.298,986.86474609375,722.452,0.000255584716796875,224.0,0.850612992,63.912,1104.71044921875,772.489,3.814697265625e-06,2554.0,0.850612992
22,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000065.JPEG'],0,0,60.786,990.44775390625,724.761,0.000255584716796875,308.0,0.850612992,64.814,1103.8525390625,771.595,0.000255584716796875,2742.0,0.850612992
23,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000072.JPEG'],0,0,59.84,972.51513671875,724.09,0.000255584716796875,212.0,0.850612992,64.474,1109.4716796875,773.711,0.000255584716796875,2881.0,0.850612992
24,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000082.JPEG'],0,0,60.256,986.9833984375,727.435,0.000255584716796875,236.0,0.850612992,64.346,1103.48388671875,775.209,0.000255584716796875,2765.0,0.850612992
25,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000085.JPEG'],0,0,60.974,993.5654296875,728.122,0.000255584716796875,252.0,0.850612992,64.596,1105.830078125,781.875,0.000255584716796875,2565.0,0.850612992
26,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000086.JPEG'],0,0,60.604,988.19091796875,729.576,0.000255584716796875,213.0,0.850612992,64.786,1106.54052734375,781.434,0.000255584716796875,2836.0,0.850612992
27,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000089.JPEG'],0,0,61.088,983.6162109375,731.667,0.000255584716796875,244.0,0.850612992,64.648,1107.80712890625,779.576,0.000255584716796875,2712.0,0.850612992
28,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000105.JPEG'],0,0,60.356,990.18017578125,727.668,0.000255584716796875,195.0,0.850612992,64.156,1104.015625,776.155,0.000255584716796875,2601.0,0.850612992
29,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000107.JPEG'],0,0,60.942,988.916015625,732.621,0.000255584716796875,251.0,0.850612992,64.066,1102.33984375,777.028,0.000255584716796875,2778.0,0.850612992
30,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000108.JPEG'],0,0,60.962,1004.34619140625,732.026,0.000255584716796875,182.0,0.850612992,63.56,1113.95703125,783.609,0.000255584716796875,2389.0,0.850612992
31,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000116.JPEG'],0,0,60.69,983.5400390625,732.29,0.000255584716796875,177.0,0.850612992,64.658,1101.0078125,774.649,0.000255584716796875,2635.0,0.850612992
32,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000128.JPEG'],0,0,60.96,992.03955078125,733.211,0.000255584716796875,331.0,0.850612992,64.638,1103.76953125,784.607,0.000255584716796875,2778.0,0.850612992
33,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000130.JPEG'],0,0,61.144,989.6435546875,736.479,0.000255584716796875,255.0,0.850612992,64.46,1103.03857421875,798.601,0.000255584716796875,2770.0,0.850612992
