batch_id,img_dir,accuracy,topk,clean_CUDA_time,clean_CUDA_mem,clean_CPU_time,clean_CPU_mem,clean_outliers,clean_GFLOPs,adv_CUDA_time,adv_CUDA_mem,adv_CPU_time,adv_CPU_mem,adv_outliers,adv_GFLOPs
0,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000003.JPEG'],0,0,30.778,985.71142578125,1466.317,3.814697265625e-06,249.0,0.850612992,32.225,1145.98583984375,1549.953,0.000255584716796875,2717.0,0.850612992
1,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000004.JPEG'],0,0,30.141,985.59716796875,1469.695,0.000255584716796875,162.0,0.850612992,32.333,1125.5400390625,1520.222,0.000255584716796875,2683.0,0.850612992
2,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000014.JPEG'],0,0,30.314,996.3447265625,1458.648,0.000255584716796875,240.0,0.850612992,32.363,1116.5283203125,1531.57,0.000255584716796875,2635.0,0.850612992
3,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000015.JPEG'],0,0,30.35,1001.66357421875,1461.701,0.000255584716796875,201.0,0.850612992,32.2,1123.85205078125,1529.441,0.000255584716796875,2431.0,0.850612992
4,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000016.JPEG'],0,0,30.172,995.11083984375,1455.932,0.000255584716796875,258.0,0.850612992,32.179,1083.92333984375,1534.214,0.000255584716796875,2335.0,0.850612992
5,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000018.JPEG'],0,0,30.293,988.0751953125,1461.27,0.000255584716796875,246.0,0.850612992,32.559,1097.8701171875,1534.249,0.000255584716796875,2815.0,0.850612992
6,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000019.JPEG'],0,0,30.636,990.83154296875,1467.763,0.000255584716796875,209.0,0.850612992,32.204,1103.50341796875,1532.348,0.000255584716796875,2304.0,0.850612992
7,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000021.JPEG'],0,0,30.55,1027.72119140625,1459.344,0.000255584716796875,299.0,0.850612992,32.368,1121.7822265625,1530.174,0.000255584716796875,2538.0,0.850612992
8,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000026.JPEG'],0,0,30.641,982.96875,1470.848,0.000255584716796875,265.0,0.850612992,32.562,1107.79736328125,1560.09,0.000255584716796875,2549.0,0.850612992
9,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000030.JPEG'],0,0,30.512,1006.0419921875,1459.422,0.000255584716796875,228.0,0.850612992,32.351,1120.35986328125,1528.118,0.000255584716796875,2327.0,0.850612992
10,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000033.JPEG'],0,0,30.801,1001.17919921875,1471.018,0.000255584716796875,251.0,0.850612992,32.323,1113.28564453125,1532.376,0.000255584716796875,2660.0,0.850612992
11,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000034.JPEG'],0,0,30.541,988.56396484375,1467.9,0.000255584716796875,285.0,0.850612992,32.366,1093.28857421875,1531.087,0.000255584716796875,2716.0,0.850612992
12,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000036.JPEG'],0,0,30.11,1029.4296875,1470.511,0.000255584716796875,185.0,0.850612992,32.411,1114.85205078125,1523.868,0.000255584716796875,2551.0,0.850612992
13,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000037.JPEG'],0,0,30.538,990.22314453125,1465.686,0.000255584716796875,242.0,0.850612992,31.88,1100.29931640625,1535.444,0.000255584716796875,2514.0,0.850612992
14,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000038.JPEG'],0,0,30.165,1012.82861328125,1462.073,0.000255584716796875,194.0,0.850612992,32.355,1109.43701171875,1534.631,0.000255584716796875,2480.0,0.850612992
15,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000039.JPEG'],0,0,30.298,991.18310546875,1464.885,3.814697265625e-06,232.0,0.850612992,32.627,1126.490234375,1556.527,0.000255584716796875,2437.0,0.850612992
16,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000047.JPEG'],0,0,30.784,998.90966796875,1469.875,0.000255584716796875,230.0,0.850612992,32.424,1083.01416015625,1541.973,0.000255584716796875,2435.0,0.850612992
17,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000048.JPEG'],0,0,30.185,991.18505859375,1460.911,0.000255584716796875,251.0,0.850612992,32.364,1123.43359375,1532.041,0.000255584716796875,2728.0,0.850612992
18,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000055.JPEG'],0,0,30.596,984.76611328125,1468.45,0.000255584716796875,248.0,0.850612992,32.438,1121.451171875,1531.323,0.000255584716796875,2429.0,0.850612992
19,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000056.JPEG'],0,0,30.272,977.6328125,1464.489,3.814697265625e-06,294.0,0.850612992,32.319,1093.314453125,1551.132,0.000255584716796875,2650.0,0.850612992
20,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000061.JPEG'],0,0,30.342,1005.44482421875,1463.921,0.000255584716796875,230.0,0.850612992,32.187,1119.61328125,1539.777,0.000255584716796875,2568.0,0.850612992
21,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000064.JPEG'],0,0,30.212,990.61279296875,1461.772,0.000255584716796875,219.0,0.850612992,32.45,1131.04931640625,1536.545,0.000255584716796875,2692.0,0.850612992
22,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000065.JPEG'],0,0,30.349,979.03759765625,1469.579,0.000255584716796875,304.0,0.850612992,31.985,1089.5712890625,1539.896,3.814697265625e-06,2609.0,0.850612992
23,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000072.JPEG'],0,0,29.882,981.515625,1467.724,0.000255584716796875,215.0,0.850612992,32.33,1116.373046875,1562.268,0.000255584716796875,2540.0,0.850612992
24,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000082.JPEG'],0,0,30.429,998.76318359375,1470.622,0.000255584716796875,247.0,0.850612992,32.382,1113.6064453125,1537.596,0.000255584716796875,2558.0,0.850612992
25,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000085.JPEG'],0,0,30.489,1007.8623046875,1470.727,0.000255584716796875,241.0,0.850612992,32.242,1113.73974609375,1540.289,0.000255584716796875,2293.0,0.850612992
26,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000086.JPEG'],0,0,30.179,992.13134765625,1468.621,0.000255584716796875,219.0,0.850612992,32.333,1092.1474609375,1542.33,0.000255584716796875,2271.0,0.850612992
27,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000089.JPEG'],0,0,30.545,1018.4111328125,1473.367,0.000255584716796875,239.0,0.850612992,32.339,1126.68408203125,1532.542,0.000255584716796875,2634.0,0.850612992
28,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000105.JPEG'],0,0,30.244,995.369140625,1472.229,3.814697265625e-06,204.0,0.850612992,32.423,1097.7802734375,1552.194,0.000255584716796875,2055.0,0.850612992
29,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000107.JPEG'],0,0,30.469,1002.75537109375,1471.351,0.000255584716796875,252.0,0.850612992,32.239,1101.98779296875,1550.093,0.000255584716796875,2088.0,0.850612992
30,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000108.JPEG'],0,0,30.461,1012.0,1473.766,0.000255584716796875,180.0,0.850612992,32.518,1111.31494140625,1548.761,0.000255584716796875,2556.0,0.850612992
31,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000116.JPEG'],0,0,30.373,1004.02734375,1471.009,0.000255584716796875,184.0,0.850612992,32.348,1116.3232421875,1574.098,0.000255584716796875,2424.0,0.850612992
32,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000128.JPEG'],0,0,30.494,1008.26904296875,1473.321,0.000255584716796875,330.0,0.850612992,32.494,1123.763671875,1537.398,0.000255584716796875,2409.0,0.850612992
33,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000130.JPEG'],0,0,30.779,993.3427734375,1471.225,0.000255584716796875,252.0,0.850612992,32.656,1085.87109375,1535.923,0.000255584716796875,2312.0,0.850612992
34,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000131.JPEG'],0,0,30.351,1020.638671875,1474.254,0.000255584716796875,275.0,0.850612992,32.378,1116.40576171875,1540.157,0.000255584716796875,2574.0,0.850612992
35,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000132.JPEG'],0,0,30.195,990.662109375,1470.444,0.000255584716796875,272.0,0.850612992,32.296,1092.87744140625,1560.125,3.814697265625e-06,2647.0,0.850612992
36,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000138.JPEG'],0,0,30.257,1002.57080078125,1477.024,0.000255584716796875,179.0,0.850612992,32.628,1120.47509765625,1543.716,3.814697265625e-06,2505.0,0.850612992
37,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000149.JPEG'],0,0,30.447,1027.52734375,1473.306,0.000255584716796875,245.0,0.850612992,32.143,1115.7939453125,1542.979,0.000255584716796875,2612.0,0.850612992
38,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000156.JPEG'],0,0,30.232,1013.05419921875,1478.346,0.000255584716796875,231.0,0.850612992,32.122,1111.79345703125,1547.713,0.000255584716796875,2402.0,0.850612992
39,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000159.JPEG'],0,0,30.621,1029.38671875,1478.044,0.000255584716796875,231.0,0.850612992,32.183,1116.783203125,1548.447,0.000255584716796875,2581.0,0.850612992
40,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000160.JPEG'],0,0,30.128,986.3857421875,1486.526,3.814697265625e-06,195.0,0.850612992,32.527,1093.99072265625,1575.012,0.000255584716796875,2414.0,0.850612992
