batch_id,img_dir,accuracy,topk,clean_CUDA_time,clean_CUDA_mem,clean_CPU_time,clean_CPU_mem,clean_outliers,clean_GFLOPs,adv_CUDA_time,adv_CUDA_mem,adv_CPU_time,adv_CPU_mem,adv_outliers,adv_GFLOPs
0,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000003.JPEG'],0,0,61.68,976.94873046875,609.557,3.814697265625e-06,248.0,0.850612992,63.778,1075.98388671875,651.13,0.000255584716796875,1544.0,0.850612992
1,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000004.JPEG'],0,0,60.176,1000.38232421875,599.437,3.814697265625e-06,160.0,0.850612992,63.752,1059.09423828125,636.725,3.814697265625e-06,1701.0,0.850612992
2,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000014.JPEG'],0,0,60.628,1003.5498046875,608.081,0.000255584716796875,240.0,0.850612992,63.516,1058.20947265625,632.167,0.000255584716796875,1632.0,0.850612992
3,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000015.JPEG'],0,0,60.675,1034.9609375,613.136,0.000255584716796875,199.0,0.850612992,63.798,1077.451171875,653.779,0.000255584716796875,1527.0,0.850612992
4,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000016.JPEG'],0,0,60.346,1003.388671875,605.382,0.000255584716796875,243.0,0.850612992,64.112,1050.35888671875,634.433,0.000255584716796875,1418.0,0.850612992
5,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000018.JPEG'],0,0,60.58,985.943359375,611.638,3.814697265625e-06,256.0,0.850612992,63.246,1065.0966796875,646.265,0.000255584716796875,1443.0,0.850612992
6,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000019.JPEG'],0,0,61.292,1007.73828125,600.953,3.814697265625e-06,212.0,0.850612992,63.17,1066.66259765625,632.521,0.000255584716796875,1784.0,0.850612992
7,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000021.JPEG'],0,0,61.196,1007.0234375,635.934,0.000255584716796875,308.0,0.850612992,63.812,1058.7177734375,659.111,0.000255584716796875,1676.0,0.850612992
8,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000026.JPEG'],0,0,61.2,1033.552734375,610.81,3.814697265625e-06,269.0,0.850612992,64.658,1076.38720703125,613.339,3.814697265625e-06,1910.0,0.850612992
9,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000030.JPEG'],0,0,60.96,1004.7890625,603.118,0.000255584716796875,227.0,0.850612992,64.224,1051.05712890625,635.771,0.000255584716796875,1448.0,0.850612992
10,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000033.JPEG'],0,0,61.566,1010.44091796875,607.612,3.814697265625e-06,252.0,0.850612992,63.572,1058.2158203125,626.963,3.814697265625e-06,1730.0,0.850612992
11,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000034.JPEG'],0,0,60.986,1006.58544921875,614.78,0.000255584716796875,285.0,0.850612992,63.598,1055.34912109375,654.728,3.814697265625e-06,1569.0,0.850612992
12,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000036.JPEG'],0,0,60.422,1002.9560546875,607.17,3.814697265625e-06,187.0,0.850612992,63.572,1058.82080078125,635.858,0.000255584716796875,1607.0,0.850612992
13,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000037.JPEG'],0,0,61.22,1008.0244140625,609.978,0.000255584716796875,242.0,0.850612992,64.156,1067.1552734375,635.562,0.000255584716796875,1943.0,0.850612992
14,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000038.JPEG'],0,0,60.812,1020.013671875,608.949,0.000255584716796875,204.0,0.850612992,64.796,1067.7998046875,637.818,0.000255584716796875,1806.0,0.850612992
15,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000039.JPEG'],0,0,60.618,1003.8291015625,605.756,0.000255584716796875,238.0,0.850612992,62.696,1056.89794921875,626.786,0.000255584716796875,1597.0,0.850612992
16,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000047.JPEG'],0,0,61.426,1023.46337890625,611.083,0.000255584716796875,224.0,0.850612992,62.826,1043.65185546875,630.801,0.000255584716796875,1319.0,0.850612992
17,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000048.JPEG'],0,0,60.394,1005.033203125,611.939,0.000255584716796875,252.0,0.850612992,63.41,1057.267578125,631.34,0.000255584716796875,1603.0,0.850612992
18,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000055.JPEG'],0,0,61.18,1006.3466796875,619.784,0.000255584716796875,253.0,0.850612992,63.338,1055.3310546875,645.947,0.000255584716796875,1569.0,0.850612992
19,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000056.JPEG'],0,0,60.48,1007.583984375,604.379,0.000255584716796875,316.0,0.850612992,63.25,1051.111328125,634.108,3.814697265625e-06,1468.0,0.850612992
20,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000061.JPEG'],0,0,60.946,1009.41748046875,610.409,0.000255584716796875,246.0,0.850612992,64.234,1053.76806640625,635.958,0.000255584716796875,1558.0,0.850612992
21,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000064.JPEG'],0,0,60.402,995.337890625,618.321,0.000255584716796875,218.0,0.850612992,64.274,1059.19580078125,619.262,0.000255584716796875,1735.0,0.850612992
22,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000065.JPEG'],0,0,60.758,1007.2451171875,615.854,0.000255584716796875,311.0,0.850612992,63.148,1049.814453125,630.509,0.000255584716796875,1258.0,0.850612992
23,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000072.JPEG'],0,0,60.732,1004.11865234375,609.234,0.000255584716796875,217.0,0.850612992,63.672,1053.84326171875,633.711,0.000255584716796875,1496.0,0.850612992
24,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000082.JPEG'],0,0,60.812,1005.033203125,650.734,0.000255584716796875,265.0,0.850612992,63.734,1055.09130859375,646.946,0.000255584716796875,1511.0,0.850612992
25,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000085.JPEG'],0,0,60.99,1005.296875,599.135,0.000255584716796875,252.0,0.850612992,63.262,1050.513671875,637.396,0.000255584716796875,1453.0,0.850612992
26,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000086.JPEG'],0,0,60.668,1003.4423828125,621.313,0.000255584716796875,218.0,0.850612992,63.46,1049.72216796875,624.93,0.000255584716796875,1440.0,0.850612992
27,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000089.JPEG'],0,0,61.148,1021.916015625,703.955,0.000255584716796875,240.0,0.850612992,63.22,1051.91015625,693.784,0.000255584716796875,1482.0,0.850612992
28,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000105.JPEG'],0,0,60.502,1018.20361328125,655.16,3.814697265625e-06,199.0,0.850612992,63.584,1058.3681640625,638.631,3.814697265625e-06,1786.0,0.850612992
29,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000107.JPEG'],0,0,60.934,1004.35107421875,619.77,0.000255584716796875,253.0,0.850612992,63.794,1058.76416015625,650.874,0.000255584716796875,1687.0,0.850612992
30,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000108.JPEG'],0,0,60.98,1027.02001953125,613.62,3.814697265625e-06,182.0,0.850612992,63.79,1072.4091796875,637.986,0.000255584716796875,1769.0,0.850612992
31,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000116.JPEG'],0,0,60.702,1001.890625,619.243,3.814697265625e-06,181.0,0.850612992,63.252,1049.96240234375,647.278,0.000255584716796875,1418.0,0.850612992
32,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000128.JPEG'],0,0,61.156,1008.56689453125,615.335,3.814697265625e-06,332.0,0.850612992,63.7,1061.09521484375,647.302,3.814697265625e-06,1749.0,0.850612992
33,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000130.JPEG'],0,0,61.634,1010.08203125,662.689,0.000255584716796875,253.0,0.850612992,63.604,1051.208984375,689.689,0.000255584716796875,1479.0,0.850612992
34,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000131.JPEG'],0,0,60.768,1005.72021484375,618.885,0.000255584716796875,276.0,0.850612992,63.73,1048.85107421875,633.751,0.000255584716796875,1442.0,0.850612992
35,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000132.JPEG'],0,0,60.42,1006.322265625,621.864,0.000255584716796875,261.0,0.850612992,63.52,1057.19384765625,672.098,0.000255584716796875,1552.0,0.850612992
36,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000138.JPEG'],0,0,60.418,1000.54931640625,618.19,0.000255584716796875,170.0,0.850612992,63.348,1050.4873046875,662.693,0.000255584716796875,1382.0,0.850612992
37,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000149.JPEG'],0,0,61.062,1004.46630859375,617.684,0.000255584716796875,241.0,0.850612992,63.92,1049.94970703125,646.103,0.000255584716796875,1393.0,0.850612992
38,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000156.JPEG'],0,0,60.32,1002.046875,621.485,0.000255584716796875,223.0,0.850612992,64.034,1069.5380859375,638.76,0.000255584716796875,1866.0,0.850612992
39,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000159.JPEG'],0,0,60.884,1039.720703125,610.618,0.000255584716796875,233.0,0.850612992,63.408,1085.4619140625,640.205,0.000255584716796875,1578.0,0.850612992
40,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000160.JPEG'],0,0,60.286,1018.859375,622.45,0.000255584716796875,182.0,0.850612992,64.178,1067.087890625,642.481,0.000255584716796875,1748.0,0.850612992
41,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000165.JPEG'],0,0,61.368,1020.41455078125,610.622,0.000255584716796875,198.0,0.850612992,64.566,1073.02978515625,651.288,0.000255584716796875,1760.0,0.850612992
42,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000168.JPEG'],0,0,60.292,1004.87744140625,609.373,0.000255584716796875,267.0,0.850612992,64.158,1052.8837890625,645.465,0.000255584716796875,1392.0,0.850612992
43,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000170.JPEG'],0,0,60.91,1009.634765625,609.52,0.000255584716796875,259.0,0.850612992,63.686,1064.14208984375,647.799,0.000255584716796875,1315.0,0.850612992
