batch_id,img_dir,accuracy,topk,clean_CUDA_time,clean_CUDA_mem,clean_CPU_time,clean_CPU_mem,clean_outliers,clean_GFLOPs,adv_CUDA_time,adv_CUDA_mem,adv_CPU_time,adv_CPU_mem,adv_outliers,adv_GFLOPs
0,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000003.JPEG'],0,0,61.512,988.46630859375,1277.345,0.000255584716796875,251.0,0.850612992,59.766,979.03466796875,1322.59,0.000255584716796875,122.0,0.850612992
1,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000004.JPEG'],0,0,60.258,974.6962890625,1265.882,3.814697265625e-06,166.0,0.850612992,59.756,976.796875,1315.615,3.814697265625e-06,160.0,0.850612992
2,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000014.JPEG'],0,0,60.942,978.56494140625,1272.195,0.000255584716796875,249.0,0.850612992,59.976,975.24853515625,1310.76,0.000255584716796875,128.0,0.850612992
3,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000015.JPEG'],0,0,60.686,975.4111328125,1266.74,0.000255584716796875,193.0,0.850612992,60.092,976.5830078125,1316.714,0.000255584716796875,129.0,0.850612992
4,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000016.JPEG'],0,0,60.256,978.5048828125,1269.683,3.814697265625e-06,269.0,0.850612992,59.272,975.189453125,1328.596,3.814697265625e-06,139.0,0.850612992
5,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000018.JPEG'],0,0,60.654,979.29248046875,1265.923,0.000255584716796875,264.0,0.850612992,60.084,976.27490234375,1318.487,0.000255584716796875,139.0,0.850612992
6,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000019.JPEG'],0,0,61.04,976.583984375,1273.18,0.000255584716796875,210.0,0.850612992,60.024,976.1884765625,1319.442,0.000255584716796875,131.0,0.850612992
7,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000021.JPEG'],0,0,60.658,979.6650390625,1268.499,0.000255584716796875,299.0,0.850612992,59.778,975.93798828125,1308.59,0.000255584716796875,157.0,0.850612992
8,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000026.JPEG'],0,0,61.078,980.66162109375,1269.675,0.000255584716796875,296.0,0.850612992,59.782,976.71337890625,1315.696,0.000255584716796875,161.0,0.850612992
9,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000030.JPEG'],0,0,60.844,978.68408203125,1275.176,0.000255584716796875,229.0,0.850612992,60.184,976.39013671875,1320.287,0.000255584716796875,129.0,0.850612992
10,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000033.JPEG'],0,0,61.318,979.8359375,1275.356,0.000255584716796875,253.0,0.850612992,60.042,977.75146484375,1341.733,0.000255584716796875,170.0,0.850612992
11,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000034.JPEG'],0,0,60.966,981.2080078125,1273.03,0.000255584716796875,294.0,0.850612992,60.518,975.41455078125,1313.162,0.000255584716796875,115.0,0.850612992
12,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000036.JPEG'],0,0,60.064,976.73974609375,1270.802,3.814697265625e-06,193.0,0.850612992,60.03,975.03271484375,1316.799,0.000255584716796875,115.0,0.850612992
13,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000037.JPEG'],0,0,60.984,978.82177734375,1270.577,0.000255584716796875,241.0,0.850612992,60.11,978.38623046875,1316.376,0.000255584716796875,188.0,0.850612992
14,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000038.JPEG'],0,0,60.704,977.0693359375,1269.514,3.814697265625e-06,221.0,0.850612992,59.788,972.77587890625,1316.65,0.000255584716796875,118.0,0.850612992
15,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000039.JPEG'],0,0,60.846,978.51171875,1275.916,0.000255584716796875,253.0,0.850612992,59.828,977.07470703125,1321.711,0.000255584716796875,163.0,0.850612992
16,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000047.JPEG'],0,0,61.356,978.55810546875,1277.456,3.814697265625e-06,225.0,0.850612992,60.392,975.873046875,1323.37,0.000255584716796875,122.0,0.850612992
17,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000048.JPEG'],0,0,60.7,980.0859375,1272.292,3.814697265625e-06,275.0,0.850612992,59.868,976.07958984375,1326.982,0.000255584716796875,140.0,0.850612992
18,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000055.JPEG'],0,0,61.14,979.94921875,1276.209,0.000255584716796875,250.0,0.850612992,60.336,977.091796875,1335.584,0.000255584716796875,132.0,0.850612992
19,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000056.JPEG'],0,0,60.72,981.04638671875,1278.68,0.000255584716796875,296.0,0.850612992,60.632,976.70361328125,1329.24,0.000255584716796875,131.0,0.850612992
20,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000061.JPEG'],0,0,60.656,979.7490234375,1277.939,0.000255584716796875,268.0,0.850612992,60.02,976.3330078125,1345.931,0.000255584716796875,135.0,0.850612992
21,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000064.JPEG'],0,0,60.646,978.5732421875,1280.07,0.000255584716796875,229.0,0.850612992,60.022,976.9609375,1332.574,0.000255584716796875,142.0,0.850612992
22,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000065.JPEG'],0,0,61.258,983.5439453125,1276.099,0.000255584716796875,339.0,0.850612992,60.212,976.7119140625,1324.081,3.814697265625e-06,144.0,0.850612992
23,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000072.JPEG'],0,0,29.957,977.06396484375,1296.655,0.000255584716796875,234.0,0.850612992,30.252,975.560546875,1350.3,0.000255584716796875,115.0,0.850612992
24,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000082.JPEG'],0,0,30.295,979.76806640625,1296.89,0.000255584716796875,274.0,0.850612992,30.106,976.71337890625,1350.512,3.814697265625e-06,134.0,0.850612992
25,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000085.JPEG'],0,0,30.422,979.31201171875,1300.823,0.000255584716796875,260.0,0.850612992,30.021,975.9287109375,1346.057,0.000255584716796875,131.0,0.850612992
26,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000086.JPEG'],0,0,30.246,976.826171875,1298.797,0.000255584716796875,214.0,0.850612992,29.932,976.439453125,1344.523,0.000255584716796875,157.0,0.850612992
27,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000089.JPEG'],0,0,30.524,981.43212890625,1299.656,0.000255584716796875,252.0,0.850612992,30.176,976.037109375,1356.27,3.814697265625e-06,115.0,0.850612992
28,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000105.JPEG'],0,0,30.172,976.19580078125,1305.597,0.000255584716796875,199.0,0.850612992,29.909,975.83642578125,1352.444,3.814697265625e-06,142.0,0.850612992
29,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000107.JPEG'],0,0,30.674,980.3916015625,1304.716,3.814697265625e-06,287.0,0.850612992,30.162,979.22705078125,1379.582,0.000255584716796875,200.0,0.850612992
30,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000108.JPEG'],0,0,30.436,977.0693359375,1304.151,3.814697265625e-06,192.0,0.850612992,29.902,976.6806640625,1352.477,0.000255584716796875,162.0,0.850612992
31,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000116.JPEG'],0,0,30.488,976.36669921875,1303.093,3.814697265625e-06,195.0,0.850612992,30.203,977.9443359375,1353.608,3.814697265625e-06,164.0,0.850612992
32,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000128.JPEG'],0,0,30.543,982.3662109375,1305.789,0.000255584716796875,334.0,0.850612992,30.098,976.38330078125,1356.754,3.814697265625e-06,129.0,0.850612992
33,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000130.JPEG'],0,0,30.566,979.884765625,1302.914,0.000255584716796875,254.0,0.850612992,30.134,975.96435546875,1360.924,0.000255584716796875,124.0,0.850612992
34,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000131.JPEG'],0,0,30.375,979.26611328125,1304.236,0.000255584716796875,264.0,0.850612992,29.927,975.43994140625,1357.562,0.000255584716796875,126.0,0.850612992
35,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000132.JPEG'],0,0,30.267,981.591796875,1306.556,3.814697265625e-06,285.0,0.850612992,30.294,978.28173828125,1364.554,0.000255584716796875,162.0,0.850612992
36,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000138.JPEG'],0,0,30.156,975.369140625,1312.275,3.814697265625e-06,191.0,0.850612992,30.17,976.060546875,1358.657,0.000255584716796875,118.0,0.850612992
37,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000149.JPEG'],0,0,30.574,979.68359375,1306.613,0.000255584716796875,249.0,0.850612992,30.065,976.95849609375,1379.854,0.000255584716796875,148.0,0.850612992
38,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000156.JPEG'],0,0,30.137,977.77685546875,1302.053,3.814697265625e-06,232.0,0.850612992,30.127,975.51513671875,1348.329,0.000255584716796875,131.0,0.850612992
39,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000159.JPEG'],0,0,30.424,978.0107421875,1305.756,0.000255584716796875,224.0,0.850612992,30.137,975.48291015625,1355.678,3.814697265625e-06,120.0,0.850612992
40,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000160.JPEG'],0,0,30.115,975.6201171875,1302.709,0.000255584716796875,187.0,0.850612992,29.862,974.869140625,1378.778,0.000255584716796875,119.0,0.850612992
41,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000165.JPEG'],0,0,30.667,977.2587890625,1312.937,0.000255584716796875,202.0,0.850612992,30.297,977.36474609375,1361.442,0.000255584716796875,161.0,0.850612992
42,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000168.JPEG'],0,0,30.188,980.04248046875,1307.676,0.000255584716796875,286.0,0.850612992,29.783,974.92822265625,1365.785,0.000255584716796875,116.0,0.850612992
43,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000170.JPEG'],0,0,30.285,978.15966796875,1308.875,0.000255584716796875,251.0,0.850612992,30.049,976.88720703125,1352.364,0.000255584716796875,152.0,0.850612992
44,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000172.JPEG'],0,0,30.453,979.58935546875,1318.107,0.000255584716796875,239.0,0.850612992,30.037,976.326171875,1356.577,3.814697265625e-06,137.0,0.850612992
45,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000175.JPEG'],0,0,30.653,976.451171875,1314.169,0.000255584716796875,175.0,0.850612992,29.903,976.40771484375,1356.396,3.814697265625e-06,153.0,0.850612992
46,['/dt/shabtaia/dt-fujitsu/datasets/active/imagenet_detection/images/test/ILSVRC2012_test_00000177.JPEG'],0,0,30.249,978.64501953125,1313.044,0.000255584716796875,248.0,0.850612992,30.088,975.59521484375,1382.384,0.000255584716796875,124.0,0.850612992
